komentar,value,clean_text,sentiment,sentiment_label
"Bagus dan banyak gratis ongkir jd semangat belanja di sini, semoga selalu tambah gratis ongkir dan produk makin bagus",5,bagus gratis ongkir jd semangat belanja semoga gratis ongkir produk bagus,0.1027,positif
"Saya tidak pernah pesan apapun di lazada ,tiba2 di rekening dana saldo hilang setelah saya liat transaksi ada riwayat ngirim di akun lazada ,setelah saya cek aplikasi lazada gak ada riwayat pesan ,kecewaa saya dengan lazada mending kalo sedikit ,duit 2 jt ilang",1,pesan apapun lazada tiba2 rekening dana saldo hilang liat transaksi riwayat ngirim akun lazada cek aplikasi lazada gak riwayat pesan kecewaa lazada mending kalo duit 2 jt ilang,0.2263,positif
"Sekarang, pengiriman lama banget, ga sesuai jadwalnya, trs lagi kadang ada paket yg gagal di kirim jadi hrs kirim ulang tambah lama deh. Mohon di perbaiki",1,pengiriman banget ga sesuai jadwalnya trs kadang paket gagal kirim hrs kirim ulang deh mohon perbaiki,0.0,netral
"sangat bermanfaat khusus'y aku pribadi yang ga bisa berangkat sendiri untuk blanja & ga mau nyusahin orang lain,kecuali kurir pengantar",5,bermanfaat khususy pribadi ga berangkat blanja ga nyusahin orang lainkecuali kurir pengantar,0.0,netral
"Aplikasi jelek, percuma kasih promo kalo tidak bisa di gunakan, kenapa selalu saja setiap cekout selalu kena cv02, trus gunanya promo apaan deh heran banget.... Gak niat memang...",1,aplikasi jelek kasih promo kalo cekout kena cv02 trus gunanya promo deh heran banget gak niat,0.0,netral
"sedikit saran kalo mengirim paket jangan kelamaan, sy kasih *3 dulu dah soalnya paket gw blm ada yang tiba..",4,saran kalo mengirim paket sy kasih 3 dah paket gw blm,0.0,netral
"notifikasinya jangan terlalu sering karna sangat mengganggu sekali.. usahakan perhari 1 atau 2 notifikasi ja jg cukup, kalau kebanyakan yg ada hp jd sering ngeblank",1,notifikasinya karna mengganggu usahakan perhari 1 2 notifikasi ja jg kebanyakan hp jd ngeblank,0.0,netral
"saya sudah lama langganan sama lazada. kecewa bgt sekarang lazada ongkirnya mahal bangeet, bahkan lebih mahal dari harga barangnya kalau kaya gini terus, lama² saya mau pindah ke shopee ajaah",1,langganan lazada kecewa bgt lazada ongkirnya mahal bangeet mahal harga barangnya kaya gini lama² pindah shopee ajaah,0.0,netral
"biaya penanganan lebih murah dari toko oren, awal mula coba2 disini, meskipun harga produknya sedikit lebih mahal dr toko sblh, kalo diitung biaya ""lain2"" sih mending ini yaaa🤩🤩🤩",5,biaya penanganan murah toko oren coba2 harga produknya mahal dr toko sblh kalo diitung biaya lain2 sih mending yaaa,0.0,netral
"1 bintang aja, karena skarang lazada tdk ada paylater pdhal dulu ada? Knpa balesannya pake bahasa alien, g ada tanggung jawab ny. Benar2 kecewa saya pdahal saya pake lazada udah 4 tahun tapi skrang saya kecewa bnget, g jadi uninstal krena paylater nya udah jlan lagi, tpi psti saya kasih bintang 5 kalo aja saldo paylaternya ditambahin",4,1 bintang aja skarang lazada tdk paylater pdhal knpa balesannya pake bahasa alien g tanggung ny benar2 kecewa pdahal pake lazada udah 4 skrang kecewa bnget g uninstal krena paylater nya udah jlan tpi psti kasih bintang 5 kalo aja saldo paylaternya ditambahin,0.0,netral
"Kenapa yaaaa, sekarang app lazadaku Susah untuk buka Toko nya. Klo dibuka kaya lembaran buku dibuka"" terus.Tolong solusinya. Paschal app nya Udah Di up-date",5,yaaaa app lazadaku susah buka toko nya klo dibuka kaya lembaran buku dibuka terustolong solusinya paschal app nya udah update,0.0,netral
"Saya suka belanja di lazada, tapi sy pernah gak pesen ada pemberi Tahuan, paket anda sudah di kemas akan di serah kan ke jasa pengiriman, suka ada gitu nya tolong di perbaiki,",5,suka belanja lazada sy gak pesen pemberi tahuan paket kemas serah jasa pengiriman suka gitu nya tolong perbaiki,0.0,netral
"Pesan sudah 1 minggu Setatus pesanan dalam pengiriman, setelah di lacak pengiriman ternyata gagal kirim, ga ada notifikasi dari apk kalau pesanan gagal dan ga bisa cancel jg,",1,pesan 1 minggu setatus pesanan pengiriman lacak pengiriman gagal kirim ga notifikasi apk pesanan gagal ga cancel jg,-0.25,negatif
"bagus banget setiap pengiriman juga cepet banget, yang paling aku suka diskon diskon nya apalagi yang punya banyak koin pasti potongan harga nyaa gede banget. suka banget sama lazada, banyakin lagi diskon nya min😋😋😘😘",5,bagus banget pengiriman cepet banget suka diskon diskon nya koin potongan harga nyaa gede banget suka banget lazada banyakin diskon nya min,0.0,netral
Ku kira saldo reward bisa tarik tunai ternyata GK bisa mending belanja di shopy aja ada keperluan darurat bisa tarik tunai di shopy tidak setiap saat belanja kalok perlu mendadak kaya skit atau yg lain yg harus tarik tunai shopy lebih fleksibel dan mudah,1,ku saldo reward tarik tunai mending belanja shopy aja keperluan darurat tarik tunai shopy belanja kalok mendadak kaya skit tarik tunai shopy fleksibel mudah,0.5719,positif
"Turun bintang karna sekarang free ongkir mingguan nya ga ada lg,yg minimum belanja 20rb/10rb,saya jadi sering belanja di toko sebelah yg tiap hari free ongkir dengan minimum belanja 20rb tanfa sarat lagi,ada ngasih free ongkir di tanggal2 tertentu saja.",1,turun bintang karna free ongkir mingguan nya ga lgyg minimum belanja 20rb10rbsaya belanja toko sebelah free ongkir minimum belanja 20rb tanfa sarat lagiada ngasih free ongkir tanggal2,0.872,positif
"Yang nyari barang untuk digunakan sesegera mungkin lebih baik pindah cari yg sebelah saja, disini mau komfirmasi masalah barang/pengiriman ke Seller maupun CS cuman dibales sama BOT, makin hari malah pelayanannya makin gak karuan",1,nyari barang pindah cari sebelah komfirmasi barangpengiriman seller cs cuman dibales bot pelayanannya gak karuan,0.0,netral
"lazada makin hari makin aneh ngasih tantangan buat dapetin voucher susah"" trs,emng dasar ga mau rugi banget.kasian buat para pemain yg ngumpulin voucher dikasih tantangan susah dah gitu waktunya cuman bbrpa hari najis gajelas banget",1,lazada aneh ngasih tantangan dapetin voucher susah trsemng dasar ga rugi bangetkasian pemain ngumpulin voucher dikasih tantangan susah dah gitu cuman bbrpa najis gajelas banget,0.0,netral
banyak hadiah dan event nya jadi makin banyak diskonnya dan mudah di dapatkan. game nya seru juga dan hadihnya banyak dari game.. lebih suka laz skrg drpd si toko oren 🫶🫶🫶,5,hadiah event nya diskonnya mudah dapatkan game nya seru hadihnya game suka laz skrg drpd si toko oren,0.0,netral
"aplikasinya mantap betull..😊👍 sangat ngebantu dalam pusat perbelanjaan produk yang diinginkan .. sukses selalu""lazada",5,aplikasinya mantap betull ngebantu pusat perbelanjaan produk sukses selalulazada,0.0,netral
"Sya baru kali ini blanja di lazada barang nya tidak sesuai,sampe 2 kalo saya belanja ga sesuai,padahal saya langganan di lazada,TPI knpa di kecewain,malas saya pakai lazada lagi,fiks pilih ke toko apk lain,karna toko lapak nya bandel pilih barang ga sesuai keinginan tidak di jera oleh pihak lazada.",1,sya kali blanja lazada barang nya sesuaisampe 2 kalo belanja ga sesuaipadahal langganan lazadatpi knpa kecewainmalas pakai lazada lagifiks pilih toko apk lainkarna toko lapak nya bandel pilih barang ga sesuai jera lazada,0.0,netral
"Kapok berlangganan di lazada,gak mau belanja pake aplikasi ini lg, parah dendaan playlater nya,padahal buka sepenuhnya kesalahan saya ,berlangganan udah lama tp baru kali ini dendaan yang gak masuk d akal.",1,kapok berlangganan lazadagak belanja pake aplikasi lg parah dendaan playlater nyapadahal buka sepenuhnya kesalahan berlangganan udah tp kali dendaan gak masuk d akal,0.0,netral
"Yah sekarah per tgl 9 Juni kok gratis ongkir nya minimal pembelian 100rb ya yang motong freong 30rbnya,tolong lah kembalikan lagi dong seperti sebelumnya yg belanja 20rb bisa freong🙏🙏",4,yah sekarah tgl 9 juni gratis ongkir nya minimal pembelian 100rb ya motong freong 30rbnyatolong kembalikan belanja 20rb freong,0.0516,positif
"Sangat mudah digunakan.sagala kebutuhan ada dilazada,pengiriman cpt,gratis ongkir jg dan banyak voucher mnarik.kurir jg ramah",5,mudah digunakansagala kebutuhan dilazadapengiriman cptgratis ongkir jg voucher mnarikkurir jg ramah,0.0,netral
Kecewa banget si sama pihak lazada saya gk pernh melakukan kesalahan selalu membayar tepat waktu tapi tiba2 akun paylater ny dibekukan yang gk masuk akal saya gk melakukan apa2 tiba2 di bekukan masi jauh banget sama paylater sebelah masi the best shopi lah,1,kecewa banget si lazada pernh kesalahan membayar tiba2 akun paylater ny dibekukan masuk akal apa2 tiba2 bekukan masi banget paylater sebelah masi the best shopi,0.6369,positif
"Sampai sekarang masih sakit hati dengan promo nya lazada yang hoax dan jadi bikin malas belanja. Masa iya promo nya beli 6 gratis 1, beli 6 dapat 7 tapi setelah dibeli cuman dapat 6. Saat komplain dibilang aku tidak mengklaim hadiah apa2 🤣 kan promonya gratis 1 bukan dapat hadiah 😋😜😝😛🤪. Azu lu lazada. Bikin promo yang benar donk🤗 klw dapat hadih, bilang dpt dapat hadih bukan gratis 1 anzirrr..",1,sakit hati promo nya lazada hoax bikin malas belanja iya promo nya beli 6 gratis 1 beli 6 7 dibeli cuman 6 komplain dibilang mengklaim hadiah apa2 promonya gratis 1 hadiah azu lu lazada bikin promo donk klw hadih bilang dpt hadih gratis 1 anzirrr,-0.128,negatif
"Akun saya ga bisa dibuka di hp yg baru padahal harusnya sudah cukup dengan verifikasi lewat kode otp ini harus konfirmasi lewat hp yg sudah rusak, hp yg rusak sudah tidak bisa hidup bagaimana konfirmasi nya.. Tolong dibantu dong min, saya dah lapor cs lewat second account jg gabisa bantu",2,akun ga dibuka hp verifikasi kode otp konfirmasi hp rusak hp rusak hidup konfirmasi nya tolong dibantu min dah lapor cs second account jg gabisa bantu,0.0,netral
"Pengiriman barang cepat good job. Namun saat pengembalian barang lamanya minta ampun. Padahal itu hak konsumen, dikarenakan juga barang yg tidak sesuai. Atau barangnya yg salah. Mohon diperbaiki proses pengembalian barangnya. Agar konsumen juga puas dengan itu.. terimakasih",5,pengiriman barang cepat good job pengembalian barang ampun hak konsumen barang sesuai barangnya salah mohon diperbaiki proses pengembalian barangnya konsumen puas terimakasih,0.7003,positif
"Saya padahal pengguna baru di lazada, saya ingin membeli yang 3 choice dapat diskon itu, tapi kenapa pas mau checkout malah ga bisa malah ada peringatan, kan jadi susah klo gni",1,pengguna lazada membeli 3 choice diskon pas checkout ga peringatan susah klo gni,0.0,netral
"Apk belanja paling murah dan bagus, banyak gratis ongkirnya, banyak game buat dapetin diskon belanja juga.. Sekarang pengirimannya juga cepat..",5,apk belanja murah bagus gratis ongkirnya game dapetin diskon belanja pengirimannya cepat,0.0516,positif
"paling suka belanja di lazada,setiap ulasan dapet koinnya cashbacknya lumayan gede,apalagi ada fitur choice yg bikin belanja lebih seru... gratis ongkirnya juga banyak,tapi kenapa ya tidak semua akun bisa dapet gratis ongkir...kasihan yang ga dapet 😂",4,suka belanja lazadasetiap ulasan dapet koinnya cashbacknya lumayan gedeapalagi fitur choice bikin belanja seru gratis ongkirnya banyaktapi ya akun dapet gratis ongkirkasihan ga dapet,0.1027,positif
"bagusss saya suka, tapi terkadang ada barang yng tidak sesuai,itu juga karna saya kurang teliti,Jadi kalau mau barangnya sesuai,harus lihat komen+yang beli dah banyak, thxxx lazada❤️",5,bagusss suka terkadang barang yng sesuaiitu karna telitijadi barangnya sesuaiharus lihat komenyang beli dah thxxx lazada,0.0,netral
Proses pengemasan penjual terlalu lama. Proses pembatalan order juga terlalu lama. Tirulah Tokopedia order tidak di kirim penjual dalam 3 hari akan di batalkan system' tanpa persetujuan kurir dan penjual,3,proses pengemasan penjual proses pembatalan order tirulah tokopedia order kirim penjual 3 batalkan system persetujuan kurir penjual,0.0,netral
aplikasi nya bagus dan mantap harga penjualannya semuanya murah meriah pokoknya mantap jooos terima kasih semoga sukses selalu buat toko tokonya,5,aplikasi nya bagus mantap harga penjualannya murah meriah pokoknya mantap jooos terima kasih semoga sukses toko tokonya,0.0,netral
"cukup puas lah. ini hanya saran. kalau bisa barang yang rentan pecah atau gampang rusak, kalau bisa pas pengiriman harus di teliti dulu, di ceck dulu biar pas sampai di konsumen TDK pecah/rusak. kasihan tokonya juga lazadanya biar kesan tidak buruk.",4,puas saran barang rentan pecah gampang rusak pas pengiriman teliti ceck biar pas konsumen tdk pecahrusak kasihan tokonya lazadanya biar kesan buruk,0.0,netral
"Lazada paylater tidak bisa digunakan, padahal selalu byar tepat waktu tidak pernah sekalipun telat. Kecewa",5,lazada paylater byar telat kecewa,0.0,netral
"Belanja di lazada mudah, murah, produk lengkap dengan kualitas memuaskan, pengiriman produk cepat dan tepat dengan kurir yang ramah serta terjangkau.. semoga lazada semakin sulit lepas dari hati pembeli",5,belanja lazada mudah murah produk lengkap kualitas memuaskan pengiriman produk cepat kurir ramah terjangkau semoga lazada sulit lepas hati pembeli,0.0,netral
"Ayo dong lazada ngadain lomba yang buat kue tinggi""an seru bgt buat ngisi waktu luang, dan selama aku berbelanja di lazada tentunya aku makin hemat ya,, enak bgt belanja di lazada hemat, dan tentunya kebutuhan pribadi di kehidupan jg Tercukupi, tpi mohon dong blok penjual yg jualnya itu kayak produk palsu gitu.. Jadi mengurangi rasa kecemasan waktu berbelanja di lazada, terimakasih lazada adakan terus ya festival seperti mendapatkan lazrewards dg mudah, terimakasih lazada",4,ayo lazada ngadain lomba kue tinggian seru bgt ngisi luang berbelanja lazada hemat ya enak bgt belanja lazada hemat kebutuhan pribadi kehidupan jg tercukupi tpi mohon blok penjual jualnya kayak produk palsu gitu mengurangi kecemasan berbelanja lazada terimakasih lazada adakan ya festival lazrewards dg mudah terimakasih lazada,0.4939,positif
"Bintang 1 buat para cs aplikasiny. Dri dulu pke lazada gaada 1 pun cs yg bener2 ngasih solusi rata2 blng ""disistem kami tidak ada masalah"". Kalian kn yg ngerti cara kerja aplikasiny dan udh di ajarin juga sm atasan ny. Kami para pembeli ya gatau apa2 masa iya harus kami benerin sndiri kan aneh. Mau ga mau harus diem aja karna gaada cs yg ngasih solusi atau jawaban cara gimana ngatasinnya. Tlg para cs nya di briefing lagi",1,bintang 1 cs aplikasiny dri pke lazada gaada 1 cs bener2 ngasih solusi rata2 blng disistem kn ngerti kerja aplikasiny udh ajarin sm atasan ny pembeli ya gatau apa2 iya benerin sndiri aneh ga diem aja karna gaada cs ngasih solusi gimana ngatasinnya tlg cs nya briefing,0.0,netral
"Maaf kalau pembatalan karana kesalahan dr jasa pengiriman jangan buat statmen alamat pengiriman salah atau tidak lengkap , tulis sja jasa pengiriman ruwet jasa pengiriman nya yg tdak bertanggung jawab ... yg slah pihak jasa pengiriman kok yg d salahkan alamt salah atau tidak lengkap . Jasa pelayanan pengiriman yg lain saja sllu sampai dengan alamat pengiriman yg tertera .. terimakasih",5,maaf pembatalan karana kesalahan dr jasa pengiriman statmen alamat pengiriman salah lengkap tulis sja jasa pengiriman ruwet jasa pengiriman nya tdak bertanggung slah jasa pengiriman d salahkan alamt salah lengkap jasa pelayanan pengiriman sllu alamat pengiriman tertera terimakasih,0.0,netral
Ini apk di afdet jadi mahal ongkir ya biasa sebelum di afdet ada yg geratis ongkir ada yg ga. padahal bulan2 .ini butuh buat keperluan anak sekola. sangat di sayangkan padahal akun ku ini akun lama di tahun2018 ga pernah ganti beli buku tulis aja pas di kompor hargaya yampe 80.000.kacau2,1,apk afdet mahal ongkir ya afdet geratis ongkir ga bulan2 butuh keperluan anak sekola sayangkan akun ku akun tahun2018 ga ganti beli buku tulis aja pas kompor hargaya yampe 80000kacau2,0.0,netral
app berjalan dengan baik dan banyak diskon ketika menjadi pengguna awal. semoga ke depannya tetap seperti itu dan lebih baik lagi dalam fiturnya,5,app berjalan diskon pengguna semoga depannya fiturnya,0.0,netral
Saya suka Belanya keperluanku di lazada Saya puas dengan pelayanannya Cuma kadang pesananya yang tidak sesuai dgn yg di pesan misalnya warna dan kadang pengiriman lambat tapi kadang juga terlalu cepat .. bagus terimakasih lazada Atas Pelayananya,4,suka belanya keperluanku lazada puas pelayanannya kadang pesananya sesuai dgn pesan warna kadang pengiriman lambat kadang cepat bagus terimakasih lazada pelayananya,0.0,netral
"Aplikasi sampah, jngan percaya sama lazada , narik saldo butuh di setujui 3 hari, setelah di setujui , saldo berhasil di tarik nunggu lagi 3 hari jam kerja setelah tiga hari nunggu lagi sampe tgl 10 , kalo gak niat bayar saldo saya bilang anjinkk",1,aplikasi sampah jngan percaya lazada narik saldo butuh setujui 3 setujui saldo berhasil tarik nunggu 3 jam kerja nunggu sampe tgl 10 kalo gak niat bayar saldo bilang anjinkk,0.0,netral
Tolong untuk laz rewards nya jika pesan di batalkan lazrewards & voucher lazada nya di kembalikan. Ini ga bisa jadi otomatis hangus ketika pembatalan. Lazrewards coin & voucher lazada hilang Mana lazrewards sekarang ga bisa di ambil lagi hadeuh,3,tolong laz rewards nya pesan batalkan lazrewards voucher lazada nya kembalikan ga otomatis hangus pembatalan lazrewards coin voucher lazada hilang lazrewards ga ambil hadeuh,0.4767,positif
"Pesan paket pakai instant 3 jam, tapi udah lewat estimasi, penjual belum juga kirim ke pengiriman padahal bayar non tunai. Status pengiriman masih dikemas, pengen di cancel tapi di statusnya butuh persetujuan logistik",1,pesan paket pakai instant 3 jam udah estimasi penjual kirim pengiriman bayar non tunai status pengiriman dikemas pengen cancel statusnya butuh persetujuan logistik,-0.25,negatif
"Gatau kenapa voucher gratis ongkir di akun saya sudah tidak muncul lagi sejak 5 bulan yg lalu, tanya CS lazada 3 kali dengan orang yg berbeda juga tidak ada solusi, sangat disayangkan aplikasi se bagus lazada memiliki CS yg tidak bisa membantu menyelesaikan masalah pelanggannya",1,gatau voucher gratis ongkir akun muncul 5 cs lazada 3 kali orang berbeda solusi disayangkan aplikasi bagus lazada memiliki cs membantu menyelesaikan pelanggannya,0.0516,positif
"Lazreward tolong dibenerin, karena banyak saldo lazreward yang hilang setelah promo 6.6, buat apa main game dan selesaikan misi kalo lazrewardnya hilang",3,lazreward tolong dibenerin saldo lazreward hilang promo 66 main game selesaikan misi kalo lazrewardnya hilang,0.0,netral
Agak kecewa dengan lazada... niat mau lihat harga pas Checkout malah kebeli. Padahal g ada niatan untuk beli. Tolong fitur2 untuk Checkout d perjelas biar g slh lagi,2,kecewa lazada niat lihat harga pas checkout kebeli g niatan beli tolong fitur2 checkout d perjelas biar g slh,0.0,netral
"Info penting!!!! Yang punya aplikasi lazada mohon hati hati , kejadian menimpa saya , modus awal awal nge WA pake atas nama lazada, ga taunya saldo saya yang di Dana tiba tiba berkurang sendiri, lalu besok nya lagi ada paket datang , padahal saya ga pesan sama sekali ..!! Tolong pihak lazada yang begini harus di tangani jangan di biarkan, takutnya banyak korban lagi",1,info aplikasi lazada mohon hati hati kejadian menimpa modus nge wa pake nama lazada ga taunya saldo dana berkurang besok nya paket ga pesan tolong lazada tangani biarkan takutnya korban,0.0,netral
"Kemarin belanja di official Cressida ditagih ongkir 300 dan dikurangi bonus ongkir 50 jadinya 250 ribu. Ternyata setelah barang sampai ongkir barangnya cuma 57 ribu, setelah di komplain beserta bukti foto barangnya dan kroscek via aplikasi JNT eh lazada malah g refund selisih bayar nya. Promo puluhan ribu tapi Mark up nilep nya ratusan ribu. Setelah kordinasi dgn Mimin Cressida dan difasilitasi untuk solusi dari Lazada seperti nya memang g mau refund. Untuk cs Cressida official terimakasih..",1,kemarin belanja official cressida ditagih ongkir 300 dikurangi bonus ongkir 50 250 ribu barang ongkir barangnya 57 ribu komplain beserta bukti foto barangnya kroscek via aplikasi jnt eh lazada g refund selisih bayar nya promo puluhan ribu mark up nilep nya ratusan ribu kordinasi dgn mimin cressida difasilitasi solusi lazada nya g refund cs cressida official terimakasih,0.5423,positif
Aplikasi yg sangat buruk sekali kalau bikin event...masak waktu even msh besok berakhirnya mau nukerin lazreward stok sudah habis...sungguh pembodohan publik..sangat kecewaaa auto uninstal saja,1,aplikasi buruk bikin eventmasak even msh besok nukerin lazreward stok habissungguh pembodohan publiksangat kecewaaa auto uninstal,0.0,netral
"Ma'af saya edit ulasannya karena saya kecewa setelah belanja di aplikasi ini. Untuk produk kurang lengkap, mutu kurang baik karena harga murah n memang yang begitu jaminannya. Ada sellernya juga yang kurang amanah, ekspedisi standar. Bonus, discount atau promo apa itu cuma iming-iming saja. Semoga kedepan lebih komplit n lebih baik ! Terima kasih",2,maaf edit ulasannya kecewa belanja aplikasi produk lengkap mutu harga murah n jaminannya sellernya amanah ekspedisi standar bonus discount promo imingiming semoga kedepan komplit n terima kasih,0.5423,positif
Berbelanja di Lazada sangat memuaskan sangat senang memberikan produk yg bagus dan baik apalagi ada potongan harga serta gratis ongkir itu yg saya sangat senang tidak terlalu mahal pas bagi saya untuk berbelanja ;pertahankan harganya jangan terlalu mahal ....Lazada memang top..,5,berbelanja lazada memuaskan senang produk bagus potongan harga gratis ongkir senang mahal pas berbelanja pertahankan harganya mahal lazada top,0.25,positif
"termakasih lazada,, kini belanja menjadi lebih mudah, sangat membantu dan banyak diskon, voucer, dan ongkir gratisnya,, semoga selalu sukses dan terus berkembang lazada.",5,termakasih lazada belanja mudah membantu diskon voucer ongkir gratisnya semoga sukses berkembang lazada,0.0,netral
"lazada bagus banyak promo tapi selalu telat update pengiriman jadinya gak bisa dilacak paketnya udah sampek mana dan kelamaan pengirimannya, perbaiki lagi dong🙏🙏udah suka soalnya",2,lazada bagus promo telat update pengiriman gak dilacak paketnya udah sampek pengirimannya perbaiki dongudah suka,0.0,netral
"Apaan sihhh, Ni pesanan gw yang kedapetan di antar pake jasa pengiriman #J&T gagal mulu, Bukan lama lagi tapi gagal. Malah dibuat alasann sama kurir nya pesanan ditolak pemesan padahal nyampe ke tangan juga kagak. Pleace lah lazada, buat para seller gausahh pake jasa pengiriman yang kinerja nya ogah²an. Bikin rugi semua pihak",1,sihhh ni pesanan gw kedapetan pake jasa pengiriman jt gagal mulu gagal alasann kurir nya pesanan ditolak pemesan nyampe tangan kagak pleace lazada seller gausahh pake jasa pengiriman kinerja nya ogah²an bikin rugi,0.2263,positif
Nggak ada pilihan Nya buat bayar di tempat 🤬.terus harga murah jadi cepat benar naik nya.🤬,1,nggak pilihan nya bayar harga murah cepat nya,0.0,netral
"Lazada sekarang buruk dan cs nya gak bisa dihubungi atau ditelfon,dichat malah yang selalu menjawab robot.Barang Sudah Saya Retur 2 item Tapi Sama Penjual di klik satu dana ditolak,terus dana dikembalikan sama penjual tidak penuh alias dipotong 8000 padahal yang salah penjual,saya jadi trauma dan kapok beli di lazada",1,lazada buruk cs nya gak dihubungi ditelfondichat robotbarang retur 2 item penjual klik dana ditolakterus dana dikembalikan penjual penuh alias dipotong 8000 salah penjualsaya trauma kapok beli lazada,-0.4215,negatif
Ini kenapa paylater ngambil bunganya gak ngotak Saya beli barang 97000 pembayaran 1bulan masa dana yg di kembalikan jadi 150000 aneh banget merasa di rugikan saya,1,paylater ngambil bunganya gak ngotak beli barang 97000 pembayaran 1bulan dana kembalikan 150000 aneh banget rugikan,0.0,netral
"Mudah, murah, hampir bisa semua COD The beast Tapi kadang transaksi kurang aman...",4,mudah murah cod the beast kadang transaksi aman,0.0,netral
"Kadang murah , kadang mahal jualannya , ongkir nya serba mahal meski jaraknya dekat. Klo pas mahal , cancer tdk jadi belanja😁🙏",4,kadang murah kadang mahal jualannya ongkir nya serba mahal jaraknya klo pas mahal cancer tdk belanja,-0.6597,negatif
"pengalaman sy belanja di lazada, sgt memuaskan sekali,.luar biasa,harga sgt murah,pengiriman sgt amanah,g ada pembatan sepihak dr jasa pengiriman,bg sy,.,gk bohong,.mksh Lazada,smg sll sukses dn jaya,ok,.salam Arema💙💙👍👍👍",5,pengalaman sy belanja lazada sgt memuaskan sekaliluar biasaharga sgt murahpengiriman sgt amanahg pembatan dr jasa pengirimanbg sygk bohongmksh lazadasmg sll sukses dn jayaoksalam arema,0.0,netral
Perbaiki lagi pesanan sedang dikemas sampai bebebrapa hari tidak di bawa² oleh expedisi... Trlalu lama..... Gak kaya toko sebelah sat set,1,perbaiki pesanan dikemas bebebrapa bawa² expedisi trlalu gak kaya toko sebelah sat set,0.0,netral
Suka belanja di lazada apalagi kalau ada promo.pokoknya the best lah,4,suka belanja lazada promopokoknya the best,0.6369,positif
Lazada terlalu banyak iklannya. Sangat menggangu. Ini sepwrti virus. Masuk tanpa ijin.,1,lazada iklannya menggangu sepwrti virus masuk ijin,0.0,netral
"suka banget belanja di lazada, harga ok pelayanan prima",5,suka banget belanja lazada harga ok pelayanan prima,0.296,positif
okey aku suka belanja dilazada selama barang.nya sesuai dengan pilihan.ku 'thankyou lazada🥰,5,okey suka belanja dilazada barangnya sesuai pilihanku thankyou lazada,0.0,netral
Mantap Rekomendasi tempat belanja online sekarang. Sering2 klaim vocer penuh kejutan mantapp,5,mantap rekomendasi belanja online sering2 klaim vocer penuh kejutan mantapp,0.0,netral
Makin lama makin ngak jelas..pengiriman lama tanpa alasan..di tambah sellernya banyak di audit hadeeeh,1,ngak jelaspengiriman alasandi sellernya audit hadeeeh,0.0,netral
Kenapa lazada ku ga bisa kebuka padahal saya selalu blanja terus d lazada sekarang jadi ga bisa blanja lagi kenapa lazada nya jadi eror begini ya,1,lazada ku ga kebuka blanja d lazada ga blanja lazada nya eror ya,0.0,netral
"Dengan adanya belanja online,bisa menghemat waktu, terimakasih 🙏 lazada",5,belanja onlinebisa menghemat terimakasih lazada,0.0,netral
aplikasi yg sangat membantu mempermudah kita buat belanja online..👍👍👍,5,aplikasi membantu mempermudah belanja online,0.0,netral
Belanja kanvas lukis di Gallery 786 . kualitasnya bagus dan keren banyak pilihannya..,5,belanja kanvas lukis gallery 786 kualitasnya bagus keren pilihannya,0.0,netral
Lebih nyaman belanja dilazada dan banyak promonya,5,nyaman belanja dilazada promonya,0.0,netral
Banyak option utk belanja banyak free ongkir selalu menyenangkan belanja di Lazada,5,option utk belanja free ongkir menyenangkan belanja lazada,0.5106,positif
"online shop terlengkap, belanja mudah,promo nya banyak, sukses terus lazada",5,online shop terlengkap belanja mudahpromo nya sukses lazada,0.0,netral
"Aku Berlangganan di lazada udh lamaaaa bgt loe, Terkadang dpt prodok Murah tanpa Ongkir tp bs Sebaliknya. Pengiriman tepat waktu klo lambat & g sesuai lsng Pengembalian brng g pake Ribet pula. Tp Acc ke toko lama 4hr. Pokoke aku Lazada👌",5,berlangganan lazada udh lamaaaa bgt loe terkadang dpt prodok murah ongkir tp bs pengiriman klo lambat g sesuai lsng pengembalian brng g pake ribet tp acc toko 4hr pokoke lazada,0.0,netral
Fitur chat dengan cs udah 4 hari dalam perbaikan terus. Sedangkan email cs juga nggak bisa. Trs gimana caranya buat ngubungin cs lazada selain tlfon yg pakai pulsa 👎👎👎,1,fitur chat cs udah 4 perbaikan email cs nggak trs gimana ngubungin cs lazada tlfon pakai pulsa,0.0,netral
"ulasan nya bagus sih, cuma baru pesen kita tunggu dulu fixs n real gak barangnya,, moga2 barang nya bagus n sesuai",3,ulasan nya bagus sih pesen tunggu fixs n real gak barangnya moga2 barang nya bagus n sesuai,0.0,netral
"Sangat mengecewakan dan bosan menunggu tanggal yg ditentukan, payletter sllu gagal saat coba transaksi nya bingung kendalanya dimana coba ,klo emng tidak bisa gunakan payletter jgn tampilkan yah ,kan sya coba dgn apl lainya",4,mengecewakan bosan menunggu tanggal ditentukan payletter sllu gagal coba transaksi nya bingung kendalanya dimana coba klo emng payletter jgn tampilkan yah sya coba dgn apl lainya,0.0,netral
"tidak konsisten lama.lama Lazada saat permainan panen penyiraman air terus menerus, penyiraman air dah mau selesai malahan di berhenti kan.. kenapa tidak dari awal.2 di berhenti kan nya.????",2,konsisten lamalama lazada permainan panen penyiraman air menerus penyiraman air dah selesai berhenti awal2 berhenti nya,0.0,netral
